Lon,Lat,Diam,RBA,Terrane
57.0413,-29.0044,14.7593,-2.833657792,0
56.9328,-28.5818,10.1542,1.212067731,0
54.3421,-29.1591,14.6759,1.303241733,0
53.2194,-26.4588,26.4629,-2.763012766,0
52.2082,-25.7352,11.0752,2.748795843,0
50.8379,-26.8726,16.848,-0.084598078,0
50.5506,-27.4211,15.0768,6.318805411,0
51.5096,-28.0533,12.1131,4.405724617,0
52.1005,-28.7062,18.5489,0.746456685,0
49.6094,-28.8838,10.6579,2.168597501,0
49.1425,-29.0315,11.0398,-3.144944162,0
50.0302,-28.8763,11.9421,-3.850759099,0
45.49,-29.4348,16.0669,3.452618534,0
43.9197,-29.3971,25.9685,1.710510576,0
44.3194,-29.9187,13.5344,-3.553744648,0
47.6407,-27.0347,11.518,4.488485056,0
47.1407,-27.5228,11.9236,5.991628585,0
46.9646,-27.0271,13.4417,2.193082018,0
46.4167,-26.1281,12.0979,-2.94081043,0
46.4464,-26.3613,10.2178,-3.824069251,0
46.0347,-26.1144,21.7245,-5.758769122,0
47.0288,-25.4367,19.6849,3.108162944,0
47.409,-23.1524,11.4193,-0.800568492,0
44.259,-27.5361,16.6216,6.893333099,0
44.3162,-27.8897,20.6048,0.056376779,0
43.9222,-25.4263,13.4091,8.305351433,0
44.2387,-24.7533,11.1768,-2.660035444,0
45.4789,-23.9922,11.3399,0.638215742,0
42.3004,-24.2732,24.5718,1.361525905,0
40.6889,-24.3771,12.6957,3.473492328,0
41.5779,-24.7295,15.5416,6.896434636,0
41.9484,-25.6079,12.5321,2.276930491,0
42.4237,-26.5755,10.7015,3.42345755,0
42.3914,-28.8831,10.6264,4.830579327,0
39.9698,-28.0474,12.0961,-1.72611456,0
39.7627,-27.5453,12.595,3.372765346,0
39.8225,-27.1456,10.6936,0.383311321,0
38.9845,-26.964,13.9977,-4.63570763,0
38.2366,-26.9529,11.096,0.18293382,0
39.2883,-26.7918,18.6203,-5.954360105,0
45.531,-23.6655,14.5898,4.077070861,0
38.4436,-28.9582,16.7141,9.820227401,0
34.6809,-25.4079,17.0925,-5.345762549,0
35.2769,-25.9017,28.5882,-2.319147141,0
33.7537,-26.1412,11.4472,12.31215273,0
34.5181,-24.6294,15.9248,5.349076361,0
35.9296,-24.9419,13.2455,0.172416654,0
32.0678,-23.4211,10.5563,-6.320752337,0
31.9613,-23.1012,12.1035,-5.309055308,0
31.803,-26.1586,17.6535,0.484847581,0
34.7422,-27.2709,17.3854,-0.358491106,0
35.5147,-26.9464,10.3344,3.466460275,0
35.7439,-26.7801,12.8973,-0.390596798,0
35.5581,-27.5668,11.9723,-3.009189242,0
35.0894,-26.9616,12.3703,-4.600615935,0
38.2302,-26.3986,10.7747,3.593727012,0
35.9463,-28.6781,18.8083,1.424241634,0
35.3521,-29.345,15.1673,2.514655681,0
40.1737,-24.1131,15.5182,7.464251912,0
31.7675,-25.53,25.4057,8.597043556,0
30.524,-25.8989,11.0707,1.021436144,0
30.3804,-26.4581,14.768,-3.722257423,0
30.5474,-26.7205,10.7801,1.218866679,0
30.5082,-27.5765,12.9298,-4.501673312,0
30.6207,-27.3148,23.9326,-5.470733326,0
31.0908,-27.6438,25.4852,-3.284652759,0
31.8655,-27.8751,22.8925,4.970593612,0
32.2643,-26.9557,16.4412,4.577092337,0
33.451,-26.6025,10.5387,-3.359047055,0
28.6777,-29.2092,14.5189,14.26310069,0
29.2916,-24.9826,16.5306,0.992586851,0
30.1273,-25.0298,28.8642,7.610341189,0
31.1028,-25.4968,10.0334,0.343204561,0
27.9862,-23.0442,16.4385,7.663633178,0
25.5148,-25.564,11.8168,15.19033835,0
25.4396,-26.1467,11.5076,8.87012338,0
25.0191,-28.6442,18.545,3.275584657,0
24.0783,-27.1782,10.7529,3.040498566,0
23.7673,-25.8555,19.9565,6.146512022,0
22.0844,-25.5168,14.128,2.996438786,0
21.3472,-23.9765,17.1452,-2.232468953,0
21.1534,-23.7733,11.6759,13.78959485,0
22.1742,-24.0701,23.2766,8.211908942,0
22.3596,-27.9496,16.7463,-4.565207179,0
25.4024,-29.1593,11.0153,6.873388144,0
23.5638,-29.4738,23.7076,3.371688273,0
20.0638,-27.353,12.0664,10.12889144,0
20.8288,-27.8416,10.4219,3.031760273,0
20.2757,-27.8368,19.3345,2.095993929,0
16.3016,-26.589,21.6349,1.123132744,0
16.054,-27.0703,12.9042,2.730241076,0
17.7162,-26.1441,10.6386,-1.165507732,0
18.0026,-26.5881,19.2188,3.481205757,0
17.1219,-25.5871,25.8235,9.063064295,0
14.759,-25.1719,21.1791,2.441770975,0
15.2058,-27.0287,20.5001,-0.123312783,0
16.8951,-24.0466,13.4434,1.417532308,0
16.1179,-24.1004,17.2585,0.963682163,0
15.8259,-23.0032,12.6734,8.68399423,0
18.487,-23.3545,10.2772,-2.491179169,0
18.6907,-23.7421,12.335,8.314703421,0
17.6612,-27.9041,29.6386,-9.57089941,0
17.2545,-28.7569,24.3458,-0.767956281,0
20.7201,-28.7508,13.2463,9.81953122,0
21.1798,-28.9393,10.82,3.116957626,0
20.3253,-28.7934,12.3418,-5.370416431,0
18.8667,-29.1583,13.7851,-4.19660048,0
11.2276,-24.4333,27.7219,3.487563155,0
10.6123,-23.6011,19.5543,9.927761252,0
10.4373,-22.8144,22.6734,6.282816213,0
13.2675,-25.2353,12.7788,3.105729955,0
13.228,-25.9422,19.5787,3.100127778,0
13.2935,-26.4978,13.6883,2.684606386,0
15.4363,-30.0904,22.7659,-1.297273561,0
9.63131,-22.9839,11.5311,-1.852144726,0
8.89924,-25.773,13.1103,5.374288181,0
8.51381,-25.4121,11.702,-1.650823741,0
9.42272,-26.0098,17.4791,5.449405618,0
6.92118,-25.2515,11.6323,-0.741191783,0
6.53398,-25.7148,13.7707,3.469527592,0
6.62503,-25.9876,10.5961,1.242276932,0
8.99762,-27.4048,10.3598,10.42178351,0
9.46024,-27.7412,11.4156,2.033027702,0
9.0032,-27.9002,17.7771,-1.798641828,0
10.9428,-28.2051,10.8578,2.356489802,0
10.4655,-28.1429,19.6617,4.726909927,0
10.2864,-27.3421,10.9888,1.719367422,0
12.0124,-27.4559,22.48,3.542476989,0
11.5749,-27.8897,10.3963,0.397652041,0
3.82882,-22.2951,16.4192,5.743909542,0
2.79139,-23.4301,28.5287,-3.915230608,0
1.07948,-27.2441,14.617,6.779319865,0
1.51708,-26.6714,15.4552,-0.093999479,0
0.688144,-26.2138,13.0474,7.613291421,0
0.807286,-25.5346,10.2187,4.37655511,0
9.14199,-29.7412,16.7547,4.898086755,0
7.3972,-29.7071,13.5126,2.870186309,0
12.1419,-26.9761,21.9746,-0.064659338,0
4.75962,-25.1674,10.2737,0.526281716,0
4.20617,-24.5351,12.0851,-2.192203219,0
2.18981,-23.6389,11.2158,1.460064726,0
4.37723,-26.337,17.8007,7.754090992,0
3.19504,-31.4215,16.7277,2.384692904,0
2.84435,-32.022,16.7725,7.262498186,0
0.749864,-32.4402,11.4585,-0.676794435,0
3.90098,-33.726,17.0383,5.384865515,0
4.44898,-33.1762,24.2092,-2.744418897,0
5.54878,-35.3905,10.3182,-0.816232982,0
2.0411,-35.8987,20.8844,5.100685747,0
2.08595,-36.4777,20.6401,-5.627959667,0
1.65609,-32.9759,12.951,1.867620509,0
1.10807,-32.7992,11.5669,-6.132917602,0
5.31521,-31.9242,10.4614,1.493478672,0
7.69707,-31.4439,10.9487,0.785254464,0
7.40164,-31.7588,16.3728,-2.324321294,0
6.26241,-33.3992,15.0537,3.130336898,0
7.8771,-32.163,16.3606,-3.045521983,0
8.50573,-32.2341,21.3939,0.269495543,0
8.15891,-32.7229,14.8487,1.65697874,0
7.36339,-33.1007,21.8767,-0.06590241,0
8.66636,-33.1249,23.7187,-2.646453491,0
9.55392,-32.7291,13.4349,5.049642935,0
10.1148,-32.6359,24.9742,-0.615224296,0
7.98977,-33.752,14.3137,1.976437997,0
8.57911,-34.0075,10.4711,-0.509760959,0
8.58985,-34.2313,12.1258,-3.32892621,0
7.46205,-34.406,11.5833,-0.122356541,0
7.28623,-36.3887,16.3355,0.8189059,0
8.76862,-35.6888,15.0098,1.97224105,0
9.64358,-36.5882,11.9517,2.118520048,0
8.35832,-35.0111,27.5122,-7.174269429,0
7.81047,-36.11,20.6169,-3.857367655,0
7.14042,-35.7998,11.5232,-1.950689996,0
9.71156,-32.0566,12.7122,-5.055971593,0
10.5947,-32.0982,17.6273,9.120143804,0
10.3044,-31.6417,22.6325,-6.321468855,0
9.89017,-30.377,12.3198,1.447749118,0
10.8574,-30.8379,12.3679,0.16365138,0
9.11246,-31.0958,20.6337,-4.35514843,0
12.1626,-32.4253,28.155,-1.628308066,0
12.375,-33.0489,14.5791,-1.969972448,0
10.901,-34.3667,28.075,-5.865974605,0
11.9464,-33.5617,12.7204,7.508806653,0
9.68158,-34.0652,12.7933,0.511462184,0
11.3539,-36.5882,12.4818,0.749345647,0
11.9878,-36.7155,12.3772,6.742193498,0
13.4465,-32.8597,11.356,1.495911898,0
13.9092,-33.3511,16.1933,0.443379925,0
14.5373,-33.8346,13.5903,-3.819966716,0
13.7648,-35.4354,10.1172,4.677706204,0
13.8964,-35.1045,10.045,3.624972914,0
15.2709,-30.6114,22.2707,-2.405968739,0
16.0819,-31.4762,27.1512,-6.482966889,0
16.6687,-33.0725,11.8511,-1.359090269,0
17.4032,-32.4814,13.8422,0.323696376,0
17.3048,-31.9392,12.16,-0.089663046,0
18.4253,-30.8261,22.9394,-11.2249957,0
19.29,-31.4691,15.4545,7.964374009,0
20.0148,-30.718,18.8142,5.188401505,0
17.871,-33.5057,12.289,-3.294382673,0
16.1556,-34.094,10.9103,0.180440779,0
16.6859,-34.0995,20.9126,-0.444514919,0
15.8357,-34.7334,14.0136,3.039775746,0
16.7816,-36.0534,14.4435,2.726023524,0
18.0645,-35.111,12.9707,-3.986141207,0
19.1225,-34.8982,11.3119,2.130413662,0
14.0721,-36.9762,15.0426,3.41506888,0
13.2911,-36.9552,14.1992,8.931975531,0
18.386,-36.7115,14.4094,9.534029353,0
19.3376,-36.0174,21.8138,-2.693796565,0
20.5346,-36.111,12.781,-1.997745448,0
15.9783,-37.124,11.4194,0.19439373,0
19.0696,-34.7725,19.3151,3.430307014,0
20.4964,-32.9753,13.5037,3.54278817,0
19.2543,-36.9815,16.3291,2.922208057,0
19.8674,-35.0856,15.9082,10.36143966,0
21.7738,-35.6303,12.4492,9.095516028,0
22.6637,-34.368,11.0454,1.549503842,0
22.985,-34.729,12.107,1.230170468,0
24.7523,-34.5105,14.4782,7.075463698,0
25.6229,-34.5094,13.0252,11.74485208,0
26.7413,-34.0965,21.8024,-6.688922485,0
26.8532,-34.3028,15.8303,3.494456679,0
27.5391,-34.2759,16.1184,1.73927524,0
27.8929,-34.2037,11.9078,1.802318701,0
26.6965,-34.635,10.8147,2.174121171,0
26.5268,-35.3474,12.2603,4.471094853,0
26.0794,-35.3773,18.5081,-0.306524647,0
23.1792,-35.3227,10.9525,1.086432227,0
22.8269,-35.4547,10.1669,-2.027488665,0
21.6506,-32.0477,11.3992,-4.201265015,0
23.189,-31.4097,23.3594,-0.526124395,0
22.0328,-30.2977,12.0206,3.340701195,0
24.5794,-30.5902,11.4411,7.566626473,0
26.2731,-31.3693,12.312,2.943342636,0
26.5774,-30.8823,10.1676,2.303538017,0
29.8494,-31.2184,16.1492,2.917530314,0
29.6764,-31.4595,12.2698,-0.866516445,0
29.6313,-30.7632,12.5501,1.493181819,0
26.1876,-32.1928,14.8404,0.107965163,0
27.2348,-35.881,23.1066,-0.008322886,0
28.0528,-35.7389,10.4768,-1.864501511,0
28.768,-36.2361,22.5145,8.380898026,0
29.1998,-32.9632,10.644,0.569032671,0
26.246,-36.1738,19.8361,-3.032111481,0
27.5887,-36.799,15.5738,3.795845184,0
22.3451,-36.259,10.1262,4.288284674,0
21.9558,-36.9425,11.4832,-4.802312711,0
22.5932,-37.0684,13.3967,2.774454748,0
23.4373,-36.5841,18.5495,-3.337404417,0
21.9854,-35.9178,16.8056,0.892334938,0
26.0025,-36.4594,15.2349,-2.518347855,0
25.6846,-36.1956,10.0993,0.122949371,0
33.2608,-33.9447,20.4905,6.782119953,0
34.0319,-31.3279,14.0245,5.741510328,0
34.0906,-31.6317,20.4667,2.829793725,0
30.6996,-32.7855,22.7794,-1.103309395,0
34.5283,-35.5746,14.8514,10.03514129,0
34.0391,-34.735,13.989,3.092157392,0
30.584,-36.7588,10.0417,0.586022977,0
36.1064,-33.7134,11.8104,0.912352387,0
35.5683,-33.384,16.5293,8.571756442,0
35.2128,-32.1737,14.217,6.59381738,0
34.8202,-32.5173,17.4087,10.53324313,0
36.3448,-30.6481,11.58,-1.156308953,0
36.3843,-30.8789,13.3064,5.552379552,0
35.8948,-30.5139,11.0073,4.98832936,0
37.2504,-32.4484,17.2255,3.555013241,0
37.7148,-32.1551,23.2801,6.8831642,0
38.4872,-31.996,12.2277,2.595890677,0
39.5934,-30.9604,11.3562,2.397467523,0
38.5499,-33.3255,11.6524,2.774858824,0
35.562,-36.0642,10.3621,-4.114117406,0
38.9781,-35.6682,11.5659,8.409636298,0
39.7344,-35.0589,11.492,-4.088965171,0
39.156,-30.5108,11.1761,1.618832596,0
38.9858,-30.7253,10.2889,-6.005158062,0
34.5993,-29.977,19.8302,1.497925068,0
35.4219,-30.411,10.7192,-1.106094341,0
35.3506,-31.087,11.3578,-3.410435182,0
30.8839,-31.9269,10.5282,-6.43873742,0
38.2467,-29.7986,10.7081,11.60008694,0
40.726,-29.8828,24.7235,7.447582612,0
42.4493,-31.1632,12.2184,0.577329567,0
43.1637,-30.7487,18.1701,-2.134514094,0
43.9066,-30.5604,12.802,-0.601396896,0
43.9328,-30.9356,11.771,-2.823550782,0
43.6626,-31.2896,16.0205,1.9859974,0
42.4798,-33.082,13.2098,9.862767959,0
42.1372,-32.0126,12.3244,-0.655336871,0
40.664,-32.7505,11.1575,5.720133952,0
43.8536,-33.4346,17.8355,0.22624677,0
43.4717,-34.0396,13.8724,3.355626621,0
46.5744,-35.2195,17.444,-3.389038523,0
47.2449,-34.7128,12.1789,0.183594949,0
46.5799,-34.3932,13.1048,5.768014177,0
46.553,-33.0396,12.023,5.211903872,0
45.997,-32.0637,14.2353,2.716791503,0
45.4212,-30.095,15.7802,0.644666789,0
48.2847,-31.4306,14.5851,-2.020252472,0
49.2666,-30.6479,13.1386,2.024513622,0
49.3871,-32.6915,13.8915,2.91334882,0
50.0524,-35.3312,25.346,5.016464772,0
50.7353,-34.7747,20.6512,6.690823188,0
48.4159,-35.3912,13.7648,2.157237896,0
48.6917,-34.8964,24.2153,11.7308817,0
49.2776,-33.5064,20.3047,7.14525781,0
50.4125,-33.7671,11.7461,3.743600495,0
51.0336,-33.1039,10.6499,-3.418371108,0
50.6172,-33.2001,15.3253,4.815103242,0
50.1592,-32.4015,10.1721,5.322006291,0
49.908,-32.077,13.1183,2.369836317,0
49.3549,-31.769,14.3588,8.611420344,0
50.89,-31.6788,25.5093,5.973073321,0
49.606,-31.0147,10.3617,5.807959896,0
47.4703,-37.8101,11.0847,0.761361085,0
52.37,-35.288,15.6198,6.022441757,0
52.8336,-35.5127,11.1901,1.470557252,0
52.3721,-36.0786,13.7566,8.686471801,0
52.7158,-33.455,19.54,9.712625342,0
52.6248,-30.6152,10.0889,-1.72465834,0
52.546,-31.1172,20.9322,8.510575138,0
53.2235,-30.181,25.6155,0.456920363,0
53.4762,-35.1199,11.0829,3.592840022,0
57.0426,-31.2746,16.2375,3.459915909,0
59.0322,-33.5529,11.229,3.32057814,0
57.7296,-33.7394,21.0831,6.566294642,0
57.2102,-34.8047,21.0366,-2.497318041,0
57.0046,-35.7,28.5756,0.872215794,0
55.7875,-34.5764,12.5736,0.389568056,0
56.0046,-33.7884,15.1369,11.00399954,0
59.0362,-32.1053,10.797,1.624693884,0
59.5024,-34.1255,11.2701,5.207722542,0
59.9449,-35.4306,21.8935,3.868741089,0
57.8282,-36.6412,10.9207,3.92110057,0
57.6507,-36.9405,24.0093,7.106363695,0
55.8795,-37.0644,16.3687,6.519828851,0
60.0938,-31.5387,21.7241,-3.017288671,0
61.7775,-33.5249,13.156,1.685665041,0
63.8967,-34.8488,26.3229,-0.722843482,0
65.0172,-34.2154,12.0806,2.886022315,0
64.1911,-33.2948,17.0802,5.693682032,0
62.7971,-31.0844,12.1954,-0.522561155,0
65.7042,-31.5226,29.5127,1.765952454,0
65.5502,-32.3405,10.9509,0.618994205,0
68.1675,-33.7833,17.7615,0.759221679,0
66.5619,-33.3465,15.5979,3.007827203,0
65.9026,-33.1713,26.8304,3.340258357,0
66.4981,-32.6207,25.2863,-3.783726138,0
65.53,-36.0543,11.5422,-4.011597344,0
66.696,-36.4644,17.9706,1.415697311,0
67.0005,-34.81,12.5218,-2.375560136,0
67.1129,-34.4191,26.9181,-5.734393276,0
69.3594,-34.7254,26.9375,-3.617955096,0
70.9137,-35.1268,25.2415,-3.012969621,0
70.9114,-35.6086,12.9748,-1.343266829,0
68.0209,-36.2222,12.3658,-0.53455165,0
68.2785,-35.757,18.5358,3.64305536,0
67.6017,-35.8375,15.6503,-3.062693872,0
70.4215,-36.6583,11.5294,0.813906533,0
71.1517,-36.9773,23.5808,-2.23695625,0
71.0186,-37.3338,19.35,-2.828390739,0
69.655,-36.7984,10.1429,0.685010594,0
70.4895,-36.4156,13.0347,-2.930185904,0
71.8029,-33.1117,19.2355,0.084381624,0
71.8995,-31.8155,24.8767,-2.33526203,0
69.9292,-30.5835,24.5372,3.548129964,0
64.7974,-33.0424,18.6642,-0.638223011,0
74.1099,-30.6637,13.819,0.554875284,0
73.8122,-30.9061,13.7484,-2.600831142,0
73.8741,-31.3342,15.5263,-1.158094648,0
73.9457,-32.2322,18.2215,6.545400349,0
74.0506,-34.0662,22.0051,-2.607612885,0
73.582,-34.4746,12.2774,-0.701060645,0
76.8247,-36.2812,17.0828,5.066659482,0
77.4585,-34.6882,10.5336,-0.992098972,0
77.0744,-34.9267,12.4566,3.373591545,0
72.4425,-34.3695,12.6097,4.005856762,0
77.7878,-36.4024,24.7765,-3.433626366,0
78.5909,-33.8546,27.441,-3.003247881,0
78.6899,-36.0004,15.2397,0.077520908,0
78.6628,-36.5179,10.1312,-0.610444861,0
79.8957,-36.2134,20.8735,-1.035121792,0
79.0117,-33.3042,10.9891,3.303904386,0
79.4262,-33.1664,20.903,2.285533719,0
74.6119,-35.2149,16.4941,-2.826021336,0
70.8488,-33.878,13.2291,0.495567178,0
71.6152,-34.0542,14.4653,1.049030329,0
71.9245,-34.2596,15.6801,1.101425504,0
80.0693,-34.4072,12.5582,-0.495691681,0
79.3551,-34.728,13.5993,-0.592201839,0
86.9036,-33.7909,21.862,4.914725531,3
83.8487,-35.7514,15.3372,-0.6693436,0
85.0841,-32.1537,14.9995,13.31616283,0
89.7681,-32.0695,11.8572,-2.009981248,0
83.645,-30.8401,20.6495,14.48829826,0
87.5671,-35.3149,11.2916,-2.53260637,3
88.4976,-32.9872,10.7142,1.932073781,0
79.3665,-31.6663,15.0107,4.743332183,0
89.9537,-40.9234,10.7493,2.972213679,3
89.8607,-39.7335,10.3368,0.414469307,3
86.4479,-37.668,29.344,3.829462001,3
84.4414,-37.5461,14.8765,7.389228567,3
81.6958,-37.3408,12.909,-0.549727024,0
80.7916,-37.4449,28.578,6.268572099,0
77.8516,-37.5185,16.449,4.819717795,0
85.9778,-39.6554,11.2041,-1.605681891,0
85.5125,-40.2841,29.2005,1.758889432,0
84.3031,-39.9927,29.9509,2.863299221,0
83.9883,-39.1834,12.2226,-1.15890402,0
80.6785,-42.3313,12.9954,-1.036193504,0
77.6917,-40.2076,16.892,3.925873397,0
76.5962,-40.4319,22.8636,0.957023772,0
77.261,-41.8662,17.4634,0.72211776,0
76.1449,-41.759,17.756,2.009865797,0
74.868,-41.4081,20.3262,2.52132506,0
80.6926,-41.0514,21.3017,-3.997377967,3
72.1464,-38.6218,18.3191,4.319342244,0
82.9404,-44.7606,11.0015,-0.110022993,0
84.7447,-44.3906,11.4993,5.637911946,0
73.2643,-39.9191,26.1363,-3.950766778,0
70.6813,-41.3421,18.0376,0.440405029,0
69.8458,-41.8139,11.7443,0.798283279,0
71.5003,-42.6131,10.4696,0.414852933,0
69.8452,-43.1213,14.2192,2.039991161,0
69.4215,-42.5843,18.3389,-0.358137588,0
72.074,-43.2019,23.263,-2.598403118,0
70.3711,-38.9581,21.8004,-3.582146432,0
69.9122,-38.6037,13.8648,-1.062467439,0
69.1696,-38.8545,11.3033,-2.049810493,0
68.9696,-39.942,15.9922,1.383683587,0
67.2009,-40.8841,13.8938,-0.177237285,0
66.5271,-41.317,12.2738,-0.170565621,0
67.9172,-39.1291,16.9514,8.17860136,0
67.473,-38.7902,10.4245,-6.760882096,0
71.3055,-42.2754,20.3101,2.538007011,0
72.4983,-37.9453,11.2171,-2.326831612,0
69.1794,-43.7072,13.8235,0.353734011,0
68.6458,-43.5186,13.0398,2.518226982,0
68.7719,-43.1987,22.8364,-3.132385652,0
67.9813,-43.9115,10.2802,-1.554926253,0
69.1708,-44.3514,25.188,0.650217546,0
67.4425,-44.1174,17.6094,1.610921102,0
68.11,-43.0797,12.2265,-2.071088805,0
67.7618,-42.773,12.524,4.700064117,0
65.9618,-41.6091,20.4696,-4.954245024,0
65.4114,-40.8852,22.2892,-4.3939825,0
64.0915,-40.9118,14.8384,1.138973774,0
65.1689,-40.2742,23.151,-5.123888675,0
65.7034,-39.1751,11.5365,-0.257612333,0
63.8597,-39.9247,14.3674,1.644621178,0
64.9608,-41.4961,11.7058,-1.30598628,0
62.8294,-40.1266,13.4694,4.132809042,0
62.796,-39.3745,18.9733,2.81497256,0
62.3342,-40.4204,24.6906,-4.755933821,0
61.2573,-38.9212,12.7025,-0.285475336,0
61.6265,-39.5808,26.0874,-11.25936994,0
60.3274,-41.1708,14.8017,1.785027268,0
59.7744,-41.1449,17.7282,2.362049512,0
66.8141,-43.2433,17.2249,-0.864643653,0
64.9626,-43.1449,10.7619,4.108335668,0
63.772,-43.5307,19.1152,1.220599494,0
59.9251,-43.1503,12.4749,0.820457902,0
60.2815,-43.414,16.768,0.812677942,0
62.1257,-43.9097,11.4492,-0.974607045,0
62.4355,-43.9761,18.9951,3.671935034,0
59.7705,-41.7572,16.6037,0.302887141,0
58.7695,-42.3002,14.9506,0.147374662,0
58.3877,-38.5145,10.8746,2.462234771,0
57.9939,-39.028,21.8889,-2.206209548,0
58.3214,-42.8566,21.2853,-3.966638163,0
56.7489,-41.8027,17.6047,-1.356489391,0
56.1587,-42.4973,15.5945,-1.571786381,0
52.9911,-37.6892,10.9663,3.977738539,0
53.9693,-39.5771,13.6103,1.523359122,0
54.3031,-40.609,13.8946,6.342966084,0
52.7238,-39.1092,19.7647,6.853746576,0
53.5086,-41.8613,11.7471,1.62067735,0
56.2892,-43.6566,13.04,-0.34710901,0
53.9,-43.3698,10.2454,-1.94483155,0
51.1848,-41.1536,11.734,3.805079258,0
50.2577,-38.2655,11.6201,6.423657622,0
50.0653,-38.071,13.1538,8.733146305,0
48.8953,-40.4519,20.2395,0.170302579,0
50.5164,-44.0868,10.003,-1.921673625,0
50.6128,-44.4091,10.8376,1.382026765,0
48.9869,-40.8495,11.3301,1.466126025,0
46.9864,-39.0235,24.2854,1.431240631,0
46.6669,-38.5915,23.7104,-6.039563785,0
48.4817,-42.6607,10.6831,3.57823816,0
47.9969,-42.5454,18.5455,6.177921031,0
46.8793,-42.866,11.9714,1.780408534,0
48.7562,-43.2109,13.2794,1.658545241,0
49.168,-43.8806,13.3744,3.236725233,0
44.8632,-43.5738,17.0058,6.502391422,0
44.4496,-37.9477,10.5486,6.492326944,0
45.2647,-40.3727,10.0709,3.6448206,0
44.3673,-40.172,13.9837,4.63596364,0
46.8898,-42.0084,10.3306,3.360331594,0
41.1801,-39.755,13.9675,7.191769453,0
40.5107,-38.9635,14.0716,7.9552112,0
36.589,-43.4566,27.0702,2.025960403,0
38.28,-40.7924,10.3083,2.382498047,0
37.0261,-40.7119,13.5363,7.92368866,0
36.3712,-39.2434,11.4567,7.592359378,0
35.4351,-41.8947,15.4859,15.74761375,0
34.3769,-43.1743,21.6768,8.422355309,0
39.7897,-37.3064,21.5699,3.278477265,0
40.9103,-40.9902,10.809,2.429621628,0
33.2893,-42.8981,23.4835,3.480498672,0
31.3552,-38.264,27.4861,1.451836765,0
29.1831,-37.6547,10.8869,5.277189705,0
29.6288,-37.1485,11.1205,3.227038818,0
29.2432,-37.1242,11.4638,2.033191978,0
30.3981,-42.6353,16.0506,2.191440133,0
29.9803,-42.4994,28.2542,-2.251352954,0
29.685,-43.1958,29.3546,-0.841858026,0
29.0008,-42.5309,10.3733,0.057275915,0
28.1231,-42.9653,22.5971,-4.406347175,0
26.7015,-43.5782,17.1214,-0.278415054,0
25.268,-43.2119,12.6647,3.783163482,0
23.6014,-42.4702,13.6357,7.906486917,0
22.3257,-42.9107,10.6081,1.535913866,0
24.4594,-38.561,12.3532,-3.213627242,0
25.1828,-38.9555,19.1445,-3.292026545,0
26.5961,-38.8376,10.4311,2.835056843,0
28.8883,-40.3982,15.839,5.037773021,0
26.384,-39.9537,21.3912,0.251329284,0
27.5757,-41.2083,13.1611,-0.753110066,0
26.0064,-40.7657,12.7689,5.51076973,0
23.0521,-38.5262,18.2535,5.43352945,0
23.2965,-38.9032,10.454,-1.202414249,0
22.7825,-38.9896,18.9653,5.623836373,0
21.604,-38.6169,12.4517,2.303167363,0
25.2743,-40.6808,12.2165,2.018733869,0
24.7402,-40.4814,15.8345,3.653645977,0
21.4721,-40.9625,21.7646,8.025289137,0
27.6951,-37.6102,20.1832,5.811005136,0
26.5,-37.9085,13.4388,3.310993392,0
21.9556,-37.4369,12.3444,-1.511121559,0
21.7936,-38.8572,24.4532,0.141817992,0
21.0506,-42.5142,26.4402,-4.206241439,0
19.4851,-42.4562,16.0301,1.062556222,0
18.8264,-42.465,12.1563,-4.753880115,0
17.6115,-41.0396,19.1746,-10.07587475,0
18.1416,-41.313,11.3422,-0.692524117,0
21.0127,-41.5402,10.9405,-0.720873726,0
17.2892,-37.4903,28.6643,5.491910245,0
13.5935,-37.5297,29.7219,-3.479668927,0
12.7357,-37.2982,18.0149,0.495549858,0
11.8279,-39.3417,21.4969,-6.810028899,0
11.7457,-40.3451,12.4883,9.557639092,0
14.149,-43.5609,15.6117,4.54975081,0
12.2428,-40.6765,24.6608,-5.727502998,0
11.4161,-41.3604,10.4747,1.979225877,0
10.3323,-39.7852,12.3652,-1.038673345,0
9.70825,-41.5572,21.6819,0.382016852,0
12.5467,-41.9394,10.5606,1.104444103,0
7.85817,-39.1887,17.4479,-4.794913997,0
6.65643,-41.9165,11.8352,0.859602278,0
4.15343,-39.4723,18.1193,4.816133626,0
0.939335,-37.6585,11.6681,-0.482655915,0
0.952734,-37.9859,13.8484,-6.385857924,0
8.0588,-43.3271,27.4864,-3.77612133,0
5.7705,-43.8567,16.0833,8.479104822,0
9.6219,-43.7737,12.8459,3.492723739,0
9.1955,-43.9196,12.3891,-2.828219959,0
1.63827,-40.3854,23.5566,2.499467425,0
4.9218,-42.7077,17.1071,-0.683251366,0
7.01705,-43.0741,11.0901,-4.231625612,0
3.10353,-43.5041,22.1524,1.565333012,0
1.90626,-43.3938,20.3041,-2.159164247,0
1.87408,-43.8462,10.9963,2.549220732,0
1.18205,-43.0923,16.3871,0.918147973,0
1.11165,-42.6615,15.8266,-3.225158998,0
1.45845,-41.9484,13.8199,-2.112690231,0
0.515776,-44.0234,14.3684,1.357482074,0
0.939456,-46.0734,29.5011,0.425787102,0
0.170018,-47.0036,18.3512,-2.227613533,0
3.47271,-49.6434,17.4557,-4.079964482,0
3.10205,-44.281,10.0524,0.107381262,0
